District,Date,Year,Month,Annual_Rainfall_mm,River_Water_Level_m,Temperature_C,Humidity_Percent,Forest_Cover_Percent,Population_Density,Agricultural_Land_Percent,Urbanization_Rate
জামালপুর,2021-02-24,2021,2,1952.889761947007,13.793563074292523,32.59151755589391,77.29562846203366,20.858922567582454,809.8197743730857,51.55153050819498,28.22746115503074
জামালপুর,2021-03-26,2021,3,1317.2807794717,14.987284401494545,29.16467567125277,88.59375265850925,25.2566449629004,2428.7471329089067,64.13553882906417,33.05362098140556
জামালপুর,2021-04-25,2021,4,1065.3463370021318,10.040336311205312,28.982231834843635,78.34376192643685,13.392072784943409,2353.739055790008,77.14216868838709,38.39805823175542
জামালপুর,2021-05-25,2021,5,3721.3963553037206,22.50733001522683,25.15036167924146,77.89204535994622,37.47580379033306,1582.5816695186584,55.82193307326709,30.434305423217285
জামালপুর,2021-06-24,2021,6,7096.501690648532,32.356761042424324,26.123050086094896,79.55549495856214,25.74783308373037,973.1803071244972,84.17953883041727,41.532284688667836
জামালপুর,2021-07-24,2021,7,7356.9658198602665,35.404348868394294,32.82820337482675,86.46567837831338,15.49518415287224,1540.5673905587073,79.53291349922205,27.73339800058973
জামালপুর,2021-08-23,2021,8,6917.798714423083,34.83087382027694,31.228928149058092,80.99657417207331,34.42960772053263,1096.4367437978012,58.689929747070586,38.22486024814063
জামালপুর,2021-09-22,2021,9,5529.164309368925,37.18802758307294,27.30874395198057,86.25713288237019,37.83530453215507,1918.2088062072285,51.48292661704191,20.625246247745586
জামালপুর,2021-10-22,2021,10,3673.449216201784,24.58261644388707,32.85269724493084,85.18325801041198,16.345662577522916,1153.739183506234,66.69018687301538,30.35756573459964
জামালপুর,2021-11-21,2021,11,974.0529518288663,11.131684992663402,32.42685160491604,91.51125604242355,17.896451698562917,936.9397264976564,62.16617456901542,24.541147794798142
জামালপুর,2021-12-21,2021,12,1952.9124124271038,16.368113632617437,28.24517297674025,88.1784289774171,15.024949509157082,1130.438123326408,77.29869010586222,35.3213840761579
জামালপুর,2022-01-20,2022,1,2272.6849387114225,12.732567852560855,26.58611641846151,72.79042666422312,31.686225647327753,2130.6666939379274,76.51733451987333,33.055287011531604
জামালপুর,2022-02-19,2022,2,1086.6357260790617,12.090520872068224,26.791040489641258,69.69985414116894,38.35682789230436,1754.052509526906,52.46233555656704,25.517954462758013
জামালপুর,2022-03-21,2022,3,1699.657670753698,14.990924839964418,29.647693261564864,82.85970305762729,19.85992630454779,1847.481023757629,70.61240546472067,35.813007835144056
জামালপুর,2022-04-20,2022,4,1439.5159636339113,11.98666153942148,29.722461705937224,91.90049016144981,30.46701142431798,2193.0997266387094,56.383595143376915,42.153332976978135
জামালপুর,2022-05-20,2022,5,4198.464614975501,23.33788913381486,27.988769253514775,86.42807509556468,22.78166613357355,2300.6304587507852,74.83893668865565,39.2114053866445
জামালপুর,2022-06-19,2022,6,5663.203220890934,35.177277122875246,32.86709519304573,83.53710179923172,14.086004902581013,1331.4145828730452,68.49976007623431,19.06027999252293
জামালপুর,2022-07-19,2022,7,7276.235199561034,27.408997593151565,26.671000496562144,84.155844753256,16.238206642256785,1600.5866232811584,73.87825647860063,22.55704275074992
জামালপুর,2022-08-18,2022,8,6784.918143110557,35.331987702065675,25.831445053984602,73.92817402240419,15.758886744275749,1556.368695557525,51.60654341983106,40.1490468360115
জামালপুর,2022-09-17,2022,9,5270.433470137498,35.16884543054803,29.89639387682607,86.48093922134169,37.27663989025854,1388.4476914837292,50.831684031719476,44.08989685187878
জামালপুর,2022-10-17,2022,10,4114.482397277305,25.622382173978053,33.73875402422391,74.96921260105727,35.20097306187169,2306.883844330786,80.65716166131934,32.60106810541579
জামালপুর,2022-11-16,2022,11,2221.3211865635994,14.430008599731645,29.578700811077663,70.25048819948995,19.95543705160651,2348.6399392786116,74.1284902911795,32.22803288751732
সুনামগঞ্জ,2020-01-01,2020,1,935.442770960357,18.618230825186423,28.201238851535994,86.0819583179447,30.462716529708366,1364.779435956702,77.198307210363,31.93475734759487
সুনামগঞ্জ,2020-01-31,2020,1,1530.656112797547,18.346008667921406,30.206329971045406,81.54439981290696,13.673380793665595,1158.3074378398528,68.68637334267653,16.052033030656276
সুনামগঞ্জ,2020-03-01,2020,3,1079.700796356389,17.429254785402886,26.7158450258659,79.05794415128304,34.93987535030023,1404.8040531561587,59.30176336701971,25.429881759568477
সুনামগঞ্জ,2020-03-31,2020,3,1452.3313563988463,20.41082407990177,31.1712800631375,86.2090911612246,17.478377220004212,1982.6732198843722,80.91922582508396,43.29540027479458
সুনামগঞ্জ,2020-04-30,2020,4,1137.3791876404314,19.769071240884397,34.67350625206011,79.24614051425091,35.094372856483076,1172.6732862594374,61.979466443242686,31.723680125391894
সুনামগঞ্জ,2020-05-30,2020,5,3865.646263466432,30.883807549624755,31.74601006064101,85.73564322046633,16.104797924327507,1749.6750042621702,68.93364658394569,40.15094510263982
সুনামগঞ্জ,2020-06-29,2020,6,6249.237188134035,46.26146004419688,28.032326612177883,85.81758391178269,30.18617407859848,2191.794137376681,76.31189688376426,22.702799859276833
সুনামগঞ্জ,2020-07-29,2020,7,6676.677851320877,31.75744934303708,33.78461728987534,68.08298182445489,26.860828838811308,2072.363899136557,51.00411926184904,24.740606268990376
সুনামগঞ্জ,2020-08-28,2020,8,6059.395670755153,38.82023510164714,28.82712378116799,84.28601487786584,32.07687457848796,2443.4097362601105,66.36949537868671,43.651100611737576
সুনামগঞ্জ,2020-09-27,2020,9,6513.047931837116,48.09985530118206,25.68969993232119,89.79883227257152,35.117169446983624,2141.6011828514233,60.54049587778521,43.74657599883807
সুনামগঞ্জ,2020-10-27,2020,10,4246.29669862967,29.403199644062575,27.373241280732728,86.91447973362017,17.8045121161281,1701.371244748842,53.798181307110056,25.309287023664382
সুনামগঞ্জ,2020-11-26,2020,11,1963.3895732350845,19.962731177021123,26.970862022454657,83.64469246981713,32.95371038547546,2105.5524675935867,69.79594347199512,15.068368331453966
সুনামগঞ্জ,2020-12-26,2020,12,1826.6364699843173,20.02304397068987,33.72536504864596,93.87282116686427,29.968890641836804,2232.73477184202,77.51898168285388,36.240751710998865
সুনামগঞ্জ,2021-01-25,2021,1,2021.4012278605878,12.747246680578435,31.95944185703466,86.99422589371213,14.467686078505828,1966.8786666577387,70.65142018667152,20.00502190486945
সুনামগঞ্জ,2021-02-24,2021,2,1168.2197270004074,22.325592123942553,26.92760147130962,74.41256976063119,18.781143324652845,2183.6305131048666,65.60303963576824,43.3235838594815
সুনামগঞ্জ,2021-03-26,2021,3,1643.5560645788191,17.37548783316502,33.464218345876525,79.52875378074903,19.731362167339697,1272.0903074774587,79.01821252373124,17.221357037709442
সুনামগঞ্জ,2021-04-25,2021,4,2127.9327367993797,20.29271388741665,28.97022427045746,74.99945173032069,39.637271172855996,1039.3452913453423,84.70716220869785,37.97213782231734
সুনামগঞ্জ,2021-05-25,2021,5,3846.9991807827005,32.25124264009088,27.735200698417135,91.24745917741134,38.318773453430964,1282.934387417799,83.4730970328099,33.67927457248777
সুনামগঞ্জ,2021-06-24,2021,6,5797.824149961658,41.971491185823055,32.26583276198054,77.02997352323645,30.011878024534397,2228.8109015798473,68.81044303411761,40.901041637587795
সুনামগঞ্জ,2021-07-24,2021,7,7758.400220939517,33.91792194419866,28.008853858466907,81.3429681287969,10.93283667234956,2225.9693107814255,66.87815444626355,35.32944945655467
সুনামগঞ্জ,2021-08-23,2021,8,5633.295848289835,42.04484356436502,27.279703948279494,75.57494546692418,22.10399633619589,1216.2289192985463,52.64878574924627,43.580918013908246
সুনামগঞ্জ,2021-09-22,2021,9,5668.783305685547,50.390555231756395,27.476006347902633,83.24575070222116,13.353261732135438,1956.0434723841415,79.38599442356494,33.15212741897557
সুনামগঞ্জ,2021-10-22,2021,10,3973.8726994228164,33.336301268224666,27.29389824220984,81.63058723934775,36.317974776156525,1920.974678933076,63.25081925468659,25.285939721918794
সুনামগঞ্জ,2021-11-21,2021,11,1871.1884250127105,18.770362218207538,28.507777066275363,66.12732180370345,17.656943413654908,2370.629888799499,79.15860489764887,21.780146675664504
সুনামগঞ্জ,2021-12-21,2021,12,2528.3957372791824,14.571964179572186,30.756958882827444,87.38910057712772,36.81233907457954,2465.536565478877,57.03617473500931,39.47715105802943
সুনামগঞ্জ,2022-01-20,2022,1,2236.2313142472035,19.23197823997002,30.46351296141947,87.54199198363227,33.68789323094962,1851.2299285061863,53.7687555635801,31.094225693666484
সুনামগঞ্জ,2022-02-19,2022,2,2255.38626429365,23.184558050976783,29.37657602260208,91.28354489640691,20.014160921943937,2255.6745896863313,73.0458185233549,33.246293523103716
সুনামগঞ্জ,2022-03-21,2022,3,1352.6167312704454,15.268290985892374,32.73186883126361,79.02227456920318,13.21077337191064,890.39744365311,78.17472452453327,38.70896104799672
সুনামগঞ্জ,2022-04-20,2022,4,1434.7136590533435,20.804078393156203,34.265072263098276,93.84116094417067,14.401184955898348,1295.629236237672,61.794070161538684,32.78301814160473
সুনামগঞ্জ,2022-05-20,2022,5,4691.781498875834,33.87227037808366,28.951575645176444,69.74902992717385,37.23802430906325,2186.0108317029662,83.32233511107336,23.601261578106353
সুনামগঞ্জ,2022-06-19,2022,6,6226.991778048794,44.03696848074551,26.687095901045286,93.84468540352196,17.050536692861588,1673.4472630380449,61.676071918388374,24.502024805348427
সুনামগঞ্জ,2022-07-19,2022,7,6177.131972073545,39.49160824201851,34.781777486689634,81.2128874611416,13.781451471011312,1618.3786075475118,60.50389985679199,44.29498735938586
সুনামগঞ্জ,2022-08-18,2022,8,8680.297962226234,53.91159858713846,29.640707536002378,80.06573598425891,28.564412020858096,1319.8898108614467,82.76876557234715,28.53252184158815
সুনামগঞ্জ,2022-09-17,2022,9,6979.704485958081,42.75237708806667,25.600399002623114,70.5324862667309,29.12532396101713,1155.857505846086,83.84418324556495,22.05501344538616
সুনামগঞ্জ,2022-10-17,2022,10,4314.9060040645745,31.678222357702992,33.8189163226407,88.46324005474011,31.32840121735095,1565.834941160001,70.92074268695431,36.55265957239031
সুনামগঞ্জ,2022-11-16,2022,11,1224.9417465547256,17.646068997525667,29.912115839417574,77.78685405219004,16.37211386979333,1307.8683606984407,62.7198160077645,16.985972021484443
সিলেট,2020-01-01,2020,1,1792.9711018320963,13.598298023382528,33.8167440311513,93.25378588444389,14.987923827397868,2056.9128363067166,77.4391637940282,31.915647642431995
সিলেট,2020-01-31,2020,1,2197.0859631787416,13.006018276983976,30.571112218128466,81.92787431402338,39.610839518414565,1062.3081733252086,74.49702478875908,40.6590962408882
সিলেট,2020-03-01,2020,3,1884.777101470565,10.577957147489924,34.704767157644326,85.32391234538017,23.286652394347584,1817.8009194594472,80.57724124126888,31.075164201356056
সিলেট,2020-03-31,2020,3,989.6643062343901,15.737475489122406,28.694211657559297,75.8008469324957,28.61267275173234,1731.4888839879936,69.78337186789443,24.465911237305008
সিলেট,2020-04-30,2020,4,1901.7164786525893,10.92822256711997,29.855270380298336,81.80717433718799,25.523758244226357,1145.830983348978,77.84781560417989,35.87774175650148
সিলেট,2020-05-30,2020,5,3875.1633267600705,22.283776846129832,28.094934331233553,68.09680101470664,27.829573849394944,1771.783030541128,70.75635322529564,34.34614213299873
সিলেট,2020-06-29,2020,6,4994.165961434614,33.202127290772594,31.27953441522404,78.77840082048965,33.063638283212626,1248.695756270869,50.19494776793154,16.755085798870336
সিলেট,2020-07-29,2020,7,5469.748959597933,25.07970545917552,33.0838546449038,69.14854033984199,25.469347621981278,2017.3783732535185,56.343810769871155,22.055195947650276
সিলেট,2020-08-28,2020,8,7266.714058580823,28.995712951662416,29.506127477813312,74.88932725573113,14.78932739837105,1792.67996709746,75.78224131810518,33.33552633321781
সিলেট,2020-09-27,2020,9,5520.804193696312,26.19679408279528,26.93766646385248,84.03487048984076,21.322527843116816,2076.631980208901,60.426999932980586,31.559149996466083
সিলেট,2020-10-27,2020,10,3811.4928932950825,21.419041335684422,30.300332734675337,77.69470880924538,17.122951307090894,2260.908716288247,71.39793773793846,21.209416731873816
সিলেট,2020-11-26,2020,11,1300.2227640702547,11.462281803136225,27.710169049950178,94.63116382568109,16.838888174033332,942.8463112602306,66.91000596713872,32.74741382380942
সিলেট,2020-12-26,2020,12,972.5864894278089,16.52288219039484,33.821331526518904,77.27777913774618,33.45345593569778,2490.047153732983,50.33409168516853,25.811461423784582
সিলেট,2021-01-25,2021,1,1160.8269551018107,16.306873357262912,31.823249250657863,85.21510978940327,28.13489648711179,1004.2242027354291,50.29074579927951,31.086757016309623
সিলেট,2021-02-24,2021,2,1200.5089360709246,12.247013450194318,33.660834696043835,71.13050738423607,33.5467149544259,1709.3999383808207,54.322515333846724,38.19297157054342
সিলেট,2021-03-26,2021,3,1855.0852604252332,9.82921966289494,30.03513144948111,75.97013984389906,35.15537622937195,2319.4257573991413,63.82070215177643,33.68477159686103
সিলেট,2021-04-25,2021,4,994.9605526246748,11.66036036257877,34.55412187111165,67.24163995773021,19.252240938194806,1635.834970644129,81.83640864249284,20.155545248575212
সিলেট,2021-05-25,2021,5,4564.6527939998405,21.005452993692746,33.02495815066833,84.63762112611289,14.072474399108309,1100.0313892079369,54.46267712806812,30.93529918361788
সিলেট,2021-06-24,2021,6,5912.032041796895,34.09281367743085,33.132704069365474,73.85950319522748,31.218411460261123,860.8326199598916,55.11775212482403,42.221471774961884
সিলেট,2021-07-24,2021,7,6981.372277253996,30.91432144214729,30.696725438727274,80.17155520412479,22.6854460953529,914.4127614651318,60.393468660339884,38.890593508969786
সিলেট,2021-08-23,2021,8,7012.004890331422,34.0541768311851,26.48422834971825,74.304327215489,17.16628035662682,1749.6376431014455,54.93715335988331,39.74620766850249
সিলেট,2021-09-22,2021,9,7059.906951920531,36.81003232622098,27.394422609332064,87.92793805610509,11.175569254215183,1329.1834433506583,73.92253082801106,27.292588482848245
সিলেট,2021-10-22,2021,10,4437.632414360156,21.94009152580921,31.379382569406097,67.94961286948205,27.867975088807253,1477.236984543431,71.95560618044226,28.854938681766484
সিলেট,2021-11-21,2021,11,2160.984046670211,10.812840804321553,31.33687474608254,67.20518421115928,26.53215434263352,1622.5484934699691,82.20148670751928,30.5904195840161
সিলেট,2021-12-21,2021,12,1793.3667911626758,15.565716886059128,29.99102291103187,91.00385641316716,21.794668722347545,2206.7588241309513,74.83349905788907,41.488760261178726
সিলেট,2022-01-20,2022,1,2230.900724610579,12.990826371066335,31.71116937010841,81.9394841156423,15.579993243567595,927.4476657170618,74.23133357436322,40.65927535014009
সিলেট,2022-02-19,2022,2,1486.1940985788292,13.385040346897377,29.986581935927205,88.23587350461226,18.68706212854731,1875.7146939787322,52.59996146230834,24.374085182594513
সিলেট,2022-03-21,2022,3,1525.8544468011132,10.7051734190481,25.098715332449228,90.90120116381551,18.525769439822618,2028.513755082082,50.31641009671266,39.354137951279085
সিলেট,2022-04-20,2022,4,1419.884700327734,15.708071433248737,31.212761493908523,72.4643047816744,36.660001826671376,2229.435371171129,71.99966437795928,34.4694575991995
সিলেট,2022-05-20,2022,5,4128.881782305985,24.448788906063015,29.33629659215741,82.78852454676536,10.380468239301763,1288.743892774181,84.40452905417871,24.120795899444694
সিলেট,2022-06-19,2022,6,7464.580704823496,37.833894997429475,26.069396812064028,87.6964904027922,10.41532196341442,1098.3400001207651,62.52933918899184,33.193631675836414
সিলেট,2022-07-19,2022,7,8074.301651334564,28.819400524478127,28.792386191835927,65.88836268706736,39.42306171373624,1834.6698766140055,65.03438437874144,41.42466679395738
সিলেট,2022-08-18,2022,8,5401.021395837692,36.35496261767883,28.0692996621767,77.73249814085457,39.0353786789734,1922.943238465352,67.80204069646825,26.81996035401508
সিলেট,2022-09-17,2022,9,7281.731204841425,35.116557338725784,26.464442470911695,90.29108254149841,16.33974283531812,1916.786055580528,50.44519033587062,35.07918342598034
সিলেট,2022-10-17,2022,10,4363.702960414651,22.968292959061337,25.898536362562393,83.84822840848085,39.15330441017639,1449.2049043637376,63.76197546266005,37.62916171358128
সিলেট,2022-11-16,2022,11,1753.2044189221933,17.439336254727966,34.62417950990477,87.28598262902517,30.215376877059008,2053.0089379602878,67.50374952580981,18.463319777534245
নেত্রকোণা,2020-01-01,2020,1,1276.3085511106792,6.952200276120102,27.646121675513363,71.19951909771615,14.216519010390494,1821.1304447120037,54.68797577142189,32.57510774304916
নেত্রকোণা,2020-01-31,2020,1,1318.0923481598436,5.381171499413342,28.676586992812307,71.35456379333095,12.897127984450938,828.5912009641743,74.78612553636795,32.10728628277229
নেত্রকোণা,2020-03-01,2020,3,957.0755586431184,5.799751769295507,26.482835829965996,88.11546831169316,12.949429233022048,2303.2979917564217,82.00295487262659,20.509884370490134
নেত্রকোণা,2020-03-31,2020,3,1068.9125150337175,4.538100981442566,29.96049094245656,72.2036530379406,12.923373340783643,1118.8546243586843,62.08951459647405,24.631175606820964
নেত্রকোণা,2020-04-30,2020,4,785.8273302058726,4.582996360435582,25.7727787223778,74.37773637370613,31.764137213036015,1438.8323540676076,66.50840995781988,28.10826607561151
নেত্রকোণা,2020-05-30,2020,5,2237.7480936384177,10.357464113732616,31.82414718310658,71.15132813416558,22.098290592616014,1411.8993499955818,54.44678100924689,32.06431001323453
নেত্রকোণা,2020-06-29,2020,6,2797.15341633179,13.025458547431906,27.171737188312353,75.64140081751935,27.461490997890323,2220.6801922324403,58.368894291936655,38.75756624027074
নেত্রকোণা,2020-07-29,2020,7,3737.956632098874,12.570875942637187,30.33308468237822,75.13755270238656,14.906124031768702,2097.3649037877617,66.68162427206119,29.99096339265432
নেত্রকোণা,2020-08-28,2020,8,3984.8766523039767,12.11191518899171,29.487093611881768,81.93318894741894,24.55089116251424,1827.4281261275908,71.84863510037245,42.837590612733194
নেত্রকোণা,2020-09-27,2020,9,4424.104805375378,15.43389125308876,28.993268039399467,78.16471834179225,15.260564048230542,1527.4839945267502,66.08668609127045,27.815529712122583
নেত্রকোণা,2020-10-27,2020,10,2266.923904191628,11.205987933246192,31.231054346072778,69.34744737300556,17.53904284074526,2316.8572549674846,82.73919539896745,26.903016058486276
নেত্রকোণা,2020-11-26,2020,11,700.9382866902245,6.210546823500559,34.49413035160342,87.10574444170554,24.484361896297514,2155.305692044277,65.87968863993443,34.78734990508582
নেত্রকোণা,2020-12-26,2020,12,722.2332496168875,5.605458562601273,25.89793282859739,84.20774022361266,32.58393952164141,2437.203293735218,53.54431352362212,43.70416322938157
নেত্রকোণা,2021-01-25,2021,1,975.5358928553766,7.185164531216614,29.445740726221626,71.15885266875615,20.308772046053484,1769.673275395819,75.5678938700936,44.580013892367106
নেত্রকোণা,2021-02-24,2021,2,1372.687529154208,5.233147164441114,34.48659940863705,75.14389129200863,12.653862741432178,1733.5829277046864,68.07810357408998,27.834459920309264
নেত্রকোণা,2021-03-26,2021,3,1274.2661936617096,7.435366340255169,34.595002353298476,68.01540999870953,23.98517663254712,1960.8586476628818,81.17132632408374,19.051355707994485
নেত্রকোণা,2021-04-25,2021,4,1139.5911762250134,6.623500242993642,34.53425958335999,72.63849782035288,31.11835742176737,1779.9569194186433,70.98768068682489,36.630121841931484
নেত্রকোণা,2021-05-25,2021,5,2467.642342940463,11.85173191081924,28.066796908603667,77.67670870928933,10.516388876097507,1118.6683511300498,64.9650123757442,41.46058127094793
নেত্রকোণা,2021-06-24,2021,6,4446.580564872779,15.135140806456295,28.211513783859125,74.32630806476719,32.90034915393402,1528.5135786833162,80.5216526139914,37.979875104011064
নেত্রকোণা,2021-07-24,2021,7,3655.4738725965994,18.062017453596454,28.655749724962646,77.851474214006,21.243502392846864,1918.8361644922638,82.26027381216497,25.582977401990007
নেত্রকোণা,2021-08-23,2021,8,4344.658790610043,16.27538685016204,28.204596584922555,89.15514040332644,15.481298062413469,1883.9717611846095,79.18551957918875,37.20105687140446
নেত্রকোণা,2021-09-22,2021,9,3304.5505862209807,14.402033448163108,26.51120157286359,81.85477574711615,15.489398021591711,1996.2538849632945,64.62682088534433,38.58084983259671
নেত্রকোণা,2021-10-22,2021,10,2578.207454247595,11.052495309598921,26.19540804004431,86.13179735601966,27.92595567178606,2248.213292407156,64.4583746562972,39.96668138603231
নেত্রকোণা,2021-11-21,2021,11,821.8064005369002,6.202388972068606,32.90240341673261,81.55571937283601,24.19616573428989,2002.601564245713,70.69639877723718,43.95764188219651
নেত্রকোণা,2021-12-21,2021,12,861.3828462500612,8.090849931909759,27.30051692099993,77.83649030380431,16.08820884926664,2360.338791328923,62.72379485516812,31.703309823088716
নেত্রকোণা,2022-01-20,2022,1,704.3840320415983,5.2001128707382,33.63237823610345,69.1945063004453,38.57944016120026,1593.6878104687958,65.53448237349059,39.86805799088672
নেত্রকোণা,2022-02-19,2022,2,1181.027442920213,7.693257766696297,34.277893135589935,78.23884474525934,33.66720538117997,1386.7436878806234,83.70470334109382,29.702970127216346
নেত্রকোণা,2022-03-21,2022,3,1284.9413291632488,8.583252661484236,25.40611521789798,81.36054852346882,21.345084274537104,1147.1701473215367,64.88140854538958,16.231010103911192
নেত্রকোণা,2022-04-20,2022,4,1161.6748069106654,8.388781262620858,26.546590542969,84.15930110649043,36.03890614236275,1995.1591779080268,69.5278818285187,19.496276660297198
নেত্রকোণা,2022-05-20,2022,5,2660.3173982224976,11.681576835841616,26.741983683893636,87.0818453266111,16.672609960622957,904.2027975024914,63.48436670441462,15.187143468288708
নেত্রকোণা,2022-06-19,2022,6,4002.048688526374,18.752175890971397,30.817969894399734,65.67914639428642,31.357389963047737,962.2120632279657,51.27587878411117,17.19009099884601
নেত্রকোণা,2022-07-19,2022,7,4945.669699466852,14.205815726591513,25.51342318036773,90.61061767769749,16.687173422102646,2473.831140551688,73.9501847838975,30.60266615562689
নেত্রকোণা,2022-08-18,2022,8,5215.347660610599,17.315750730398364,28.433493152887404,84.26302744910262,11.342381294579246,936.5420440702192,58.72235116833681,38.99285790864977
নেত্রকোণা,2022-09-17,2022,9,4036.846855167359,13.467894730598111,28.548915095713518,73.63941329813807,10.747214723547124,1500.8032632390054,79.44899213481585,36.28464510535015
নেত্রকোণা,2022-10-17,2022,10,2651.9949594317277,12.907421197066045,27.792599839641174,72.1454537948492,16.913328623898543,1599.9732325929535,58.69309028033791,32.80594352661139
নেত্রকোণা,2022-11-16,2022,11,1195.057213779468,6.270348598237102,26.20012376048051,88.22603528152149,31.44824402441001,2445.554481060586,53.315871112688555,32.5289826147403
কিশোরগঞ্জ,2020-01-01,2020,1,782.5721302632451,4.264049565102312,30.397237692516995,89.11010086431374,17.066961178372825,1649.8914280450706,75.60839602216454,25.464146174091113
কিশোরগঞ্জ,2020-01-31,2020,1,1258.423779251863,4.386918109072412,31.412133232622192,88.6833965838792,34.9996219937115,2370.5324475151347,59.8088388322621,26.09595407887071
কিশোরগঞ্জ,2020-03-01,2020,3,671.4754759060244,3.5145832530353847,25.77980714736102,65.06674114670872,25.98884862076035,2195.6823145062554,71.24855225069037,39.216072701684375
কিশোরগঞ্জ,2020-03-31,2020,3,891.7161926093693,2.9409315420749462,29.214273575863853,75.35986651231029,17.523117678155366,1653.0046896345862,75.77816694772287,20.62138337568716
কিশোরগঞ্জ,2020-04-30,2020,4,1477.0770704080928,4.98811335087606,28.4859675776583,77.67989923040113,21.4257128814711,2023.2010706692095,65.62634085544623,20.14220649634901
কিশোরগঞ্জ,2020-05-30,2020,5,2149.373030803607,7.248335323455343,29.185681267522455,70.81822143589537,31.263335862285228,1622.5701538822668,55.50404018301213,36.87962009406013
কিশোরগঞ্জ,2020-06-29,2020,6,4597.6412632627025,10.598064079317885,25.774305530386762,71.59676259166928,21.476891256922144,803.627980161445,68.48018476092986,35.34612001261824
কিশোরগঞ্জ,2020-07-29,2020,7,3374.9166533596913,10.88548893240448,33.224801328255076,93.25346487722227,14.88598916134831,2413.0602524662345,59.50711097302363,33.20075574868156
কিশোরগঞ্জ,2020-08-28,2020,8,3478.463240388714,11.641569353395818,33.764946534746,80.84523552821969,25.11030860255348,1835.250449070038,65.23128546545632,16.572487505317593
কিশোরগঞ্জ,2020-09-27,2020,9,4567.354481486804,10.32137759283959,25.099874759353437,68.16213661305972,11.292848225597021,1891.9854291816955,76.78823412575936,37.56277955527311
কিশোরগঞ্জ,2020-10-27,2020,10,2620.054170627473,7.772754217033169,32.524434517946055,65.8601278465768,23.32946202635365,2274.83932567628,62.764905944587035,33.45013513879081
কিশোরগঞ্জ,2020-11-26,2020,11,1300.7277083510892,3.084100584439837,32.031638486503994,77.30145396026204,39.87420326177873,2200.072616034545,66.34744386546853,18.484409802783496
কিশোরগঞ্জ,2020-12-26,2020,12,1104.1174768815345,5.450911686464014,28.821337114544793,91.53302953537923,35.05256614718189,1451.495254042086,75.35975983159862,25.754736731957205
কিশোরগঞ্জ,2021-01-25,2021,1,1288.6863671340418,4.068700635583319,31.921000326901723,78.78604189254422,15.307833150345742,2300.4761609510215,75.57756580215354,29.489525525878186
কিশোরগঞ্জ,2021-02-24,2021,2,1241.1307675336218,4.637056402052271,29.20747666831363,74.62551111899307,14.381965816571402,1191.8388038238768,81.54701650069416,17.36480320876289
কিশোরগঞ্জ,2021-03-26,2021,3,674.6467376591439,3.204208496616232,28.985122509468844,67.28358801504895,28.933644041622724,2079.092477868678,81.88255057402087,44.418648910545045
কিশোরগঞ্জ,2021-04-25,2021,4,1336.5484274741805,3.6918290217020333,31.471551412514366,84.28243409846377,10.409792848990335,2381.346815362558,62.22725975273662,28.207226379402147
কিশোরগঞ্জ,2021-05-25,2021,5,2758.5096769757665,7.826062306511731,30.133175503639407,92.69568063801294,21.094365699607472,1538.8609641567555,64.8756233488954,44.7281638451074
কিশোরগঞ্জ,2021-06-24,2021,6,4005.1566619334244,12.374219001745514,30.217578364204265,75.39488188515435,33.07283892492804,2202.584477987597,69.75506247832371,36.14103985178377
কিশোরগঞ্জ,2021-07-24,2021,7,3289.261974043501,8.511294246821826,29.57633065612807,66.06441639301504,13.96289479925074,1727.6744385637635,57.852437725924666,15.912776419381494
কিশোরগঞ্জ,2021-08-23,2021,8,3384.563516062404,10.154107252052826,34.2773336251289,82.85701918267353,38.66209633183225,1571.1486339584376,58.864978586242465,38.34041350605113
কিশোরগঞ্জ,2021-09-22,2021,9,4609.931219826186,10.608897084849882,32.49818794627954,78.40784189552976,22.97865076788066,2278.482399949615,74.644935754686,33.294292720975704
কিশোরগঞ্জ,2021-10-22,2021,10,2612.506395677982,7.865923368876377,29.237853320560475,69.47411164691229,16.169641153232334,850.5570593889696,66.42160486415436,26.594619093382025
কিশোরগঞ্জ,2021-11-21,2021,11,1106.1768526652568,5.170565592820869,25.207006029183226,69.63888700274764,26.653492235143723,1006.5168161512395,64.61602610504211,43.583303692808116
কিশোরগঞ্জ,2021-12-21,2021,12,1364.7589866674466,3.286769885390691,31.283517121855756,80.37162664919688,28.632931176619863,1186.6780728522087,62.18277990304256,26.855643334293113
কিশোরগঞ্জ,2022-01-20,2022,1,1283.0133851359233,3.648007499200024,26.339853255990292,70.25623276581128,10.009499792161755,1208.6585288589765,61.478548968175396,40.78698340329352
কিশোরগঞ্জ,2022-02-19,2022,2,1418.0679493623225,4.714237052506899,33.8834950922356,81.42714528037092,28.97229951248265,1470.5198772852796,80.51641342952429,27.257301200332037
কিশোরগঞ্জ,2022-03-21,2022,3,1432.3637711052113,5.884444333779092,27.98223925504029,91.3726119966123,34.76742955093643,1357.6949015670618,77.78418950524868,27.232282263599775
কিশোরগঞ্জ,2022-04-20,2022,4,705.227851662881,4.694238154054561,27.57886986664305,81.04757454781068,20.509556546213098,2361.935340562344,58.55741736299122,41.29119207687414
কিশোরগঞ্জ,2022-05-20,2022,5,2417.6681344107956,8.16476523219106,27.907441270556262,69.35828907297935,34.216693010959354,863.1893061696911,77.2279822051559,31.839724062097478
